Date,BND,BND,BND,BND,BND
2015-08-25,62.78163528442383,62.912188960775445,62.666438451520634,62.912188960775445,5325500
2015-08-26,62.512916564941406,62.774024209960125,62.47451562459824,62.62043216690921,2742500
2015-08-27,62.59735870361328,62.681836037478206,62.47448045102518,62.48984316217748,2671000
2015-08-28,62.62803268432617,62.77394317912984,62.59731314353769,62.73554814750921,2723900
2015-08-31,62.54358673095703,62.743255057337116,62.535905377125104,62.72789820882951,3103700
2015-09-01,62.69594955444336,62.749818429732024,62.5959031637165,62.63438344803715,2577700
2015-09-02,62.64986801147461,62.719125577335504,62.58830181652571,62.63447352709964,1934700
2015-09-03,62.69594955444336,62.772904251817586,62.64208067915469,62.734423967496944,2503000
2015-09-04,62.84990310668945,62.872988944994816,62.70369084033176,62.80373143007873,1213800
2015-09-08,62.69594955444336,62.734423967496944,62.64977791027223,62.734423967496944,1194600
2015-09-09,62.680580139160156,62.7729293356719,62.48819038321274,62.5035848515994,4265400
2015-09-10,62.54972839355469,62.665163369480574,62.54972839355469,62.665163369480574,1889000
2015-09-11,62.680580139160156,62.742146270167986,62.65749430784957,62.71136320466407,1411500
2015-09-14,62.69594955444336,62.765207020700046,62.6728637323578,62.75751566084956,905900
2015-09-15,62.434303283691406,62.64208744744606,62.38043440258237,62.63439021549685,1697300
2015-09-16,62.395851135253906,62.44202280089219,62.33428500022301,62.3881539005576,1579000
2015-09-17,62.74985885620117,62.74985885620117,62.34968477801654,62.36507925016948,1833200
2015-09-18,62.92679977416992,62.934497003590586,62.78827900092679,62.81906204734368,1639800
2015-09-21,62.69594955444336,62.84985894919182,62.64977791027223,62.811384536138235,933800
2015-09-22,62.81139373779297,62.934520097375916,62.78061068008025,62.79599927330265,1444000
2015-09-23,62.81139373779297,62.87295398195048,62.75752485461269,62.84217679550569,709000
2015-09-24,62.834476470947266,62.99608311253485,62.81908200721457,62.98068864880214,1454400
2015-09-25,62.719058990478516,62.81909954760394,62.719058990478516,62.79601371682648,1134000
2015-09-28,62.880653381347656,62.92682503387405,62.749829785010775,62.81908726380037,1305000
2015-09-29,62.92679977416992,63.01145168399994,62.8729309107568,62.88832536959813,1256600
2015-09-30,63.04999923706055,63.05769647469452,62.91147831600928,62.94226139527312,4432000
2015-10-01,63.08393478393555,63.199601410979,63.07622798970194,63.14562443609859,2023700
2015-10-02,63.32292175292969,63.492559313848545,63.2303873608474,63.361473337347974,1770400
2015-10-05,63.076194763183594,63.24583239269875,63.076194763183594,63.24583239269875,4199900
2015-10-06,63.16101837158203,63.22270211001183,63.07619661281419,63.15330569813602,1925300
2015-10-07,63.16101837158203,63.20728264616591,63.07619661281419,63.130173560844085,1871000
2015-10-08,63.060760498046875,63.20727185327322,63.0299156925758,63.1687143756731,1118100
2015-10-09,63.053016662597656,63.106993574733224,62.983620296870015,62.983620296870015,1197400
2015-10-12,63.16101837158203,63.20728264616591,63.07619661281419,63.10703554050604,864100
2015-10-13,63.19953536987305,63.23038016372294,63.12242632676977,63.184115914469544,971700
2015-10-14,63.430912017822266,63.430912017822266,63.261268476467585,63.29211329153634,786300
2015-10-15,63.30755615234375,63.40009063174538,63.27671132587654,63.34611365619004,2264300
2015-10-16,63.28438949584961,63.34607911514622,63.26125735937486,63.276676822676066,1241200
2015-10-19,63.28438949584961,63.32294697867147,63.21499308642536,63.29210216902317,840100
2015-10-20,63.18415069580078,63.21499550662999,63.15330588497158,63.18415069580078,1348200
2015-10-21,63.2998161315918,63.36921843192585,63.25355185340013,63.2998161315918,943500
2015-10-22,63.407772064208984,63.45403633958799,63.299812283247626,63.299812283247626,1101300
2015-10-23,63.24586486816406,63.29213504819603,63.230445396852716,63.29213504819603,1367100
2015-10-26,63.315189361572266,63.38458572173591,63.31518936157227,63.33832148162682,1512200
2015-10-27,63.33063507080078,63.44630160207057,63.330635070800774,63.430882143321874,929400
2015-10-28,63.1533203125,63.36922815458297,63.14560763726919,63.36922815458297,2617300
2015-10-29,62.92971420288086,63.07622565057258,62.89886937794319,63.07622565057258,943200
2015-10-30,63.06846237182617,63.06846237182618,62.91423837087645,62.92966371249347,1474100
2015-11-02,62.944095611572266,63.00591298156493,62.9054641767485,62.92864421668854,2939200
2015-11-03,62.83588409423828,62.92861009895442,62.78952403949305,62.89770143071571,3997100
2015-11-04,62.874549865722656,62.92863858581915,62.766372425529674,62.89000125922379,3594400
2015-11-05,62.75860595703125,62.874511971733305,62.6736086059314,62.85905469231981,1715400
2015-11-06,62.51134490966797,62.6040650087595,62.457256220122915,62.57316223921234,1198700
2015-11-09,62.45726013183594,62.53452885099324,62.39544279841994,62.41089418416125,2358300
2015-11-10,62.52680206298828,62.61952806585946,62.46498472774083,62.534530703700604,1421000
2015-11-11,62.534542083740234,62.565450756988724,62.48818202148082,62.534542083740234,1303500
2015-11-12,62.54225158691406,62.63497168305904,62.54225158691406,62.619520298776486,1263900
2015-11-13,62.65817642211914,62.68136235052572,62.59636496538305,62.59636496538305,1583300
2015-11-16,62.65817642211914,62.743173807261805,62.627273641364674,62.68136235052572,949100
2015-11-17,62.72774124145508,62.774101321726576,62.55774642015437,62.611835145547424,1155900
2015-11-18,62.69683837890625,62.73547571287339,62.64274964848993,62.68910973306692,944100
2015-11-19,62.78178787231445,62.82042517678741,62.76633648766026,62.80496789690824,1085500
2015-11-20,62.76636505126953,62.835905156697066,62.74317912089936,62.835905156697066,1273800
2015-11-23,62.789512634277344,62.82814404113938,62.70451528586639,62.75087533219069,1647300
2015-11-24,62.812713623046875,62.859073684845214,62.78180495010579,62.812713623046875,1361900
2015-11-25,62.82045364379883,62.866813713994404,62.797267713473396,62.843633678896616,904600
2015-11-27,62.85134506225586,62.889982377250824,62.82816503134951,62.874530988388784,516000
2015-11-30,62.82045364379883,62.882265105650376,62.78954496525923,62.843633678896616,6285200
2015-12-01,63.058101654052734,63.065840291198484,62.82581257783518,62.84904030398561,1780200
2015-12-02,62.980712890625,63.03491883340063,62.934257405229665,63.02717428338114,1413700
2015-12-03,62.492916107177734,62.8336054389788,62.46968836316605,62.8336054389788,2510600
2015-12-04,62.740684509277344,62.74842905923549,62.55485666180721,62.61680124675084,3815200
2015-12-07,62.84905242919922,62.94196925908363,62.748396960676075,62.76388014531127,1543300
2015-12-08,62.86456298828125,62.9265016553307,62.80261841387205,62.911018465408276,1687300
2015-12-09,62.841331481933594,62.91875924162288,62.69421460337237,62.802614648409254,2076900
2015-12-10,62.833595275878906,62.88779530559323,62.81810617746899,62.88779530559323,2004100
2015-12-11,63.00396728515625,63.042678233277925,62.92653357418739,63.00396728515625,1994400
2015-12-14,62.70967483520508,62.91873620792695,62.70193619722074,62.872274843234734,2974600
2015-12-15,62.6400146484375,62.686470122829306,62.57807007767548,62.62452555206729,1806300
2015-12-16,62.57035446166992,62.71747140841592,62.47744346992478,62.61681586490464,2332700
2015-12-17,62.70199966430664,62.73296606230271,62.63231050040742,62.65553825258609,2290500
2015-12-18,62.841331481933594,62.84907012275094,62.73292552953731,62.787125552055755,3211500
2015-12-21,62.771671295166016,62.89556049365819,62.74844354728926,62.86458819403514,3158300
2015-12-22,62.686466217041016,62.74841078394347,62.67098302899492,62.740666236240905,2348600
2015-12-23,62.694271087646484,62.694271087646484,62.57779552936272,62.601095380373856,2538600
2015-12-24,62.74082946777344,62.764123381449416,62.66317518993398,62.70200232885371,1361700
2015-12-28,62.74082946777344,62.8029445961795,62.67094180255585,62.67094180255585,1580600
2015-12-29,62.54667282104492,62.6864421539931,62.51561231103571,62.6864421539931,2586600
2015-12-30,62.585567474365234,62.62439463849623,62.48462514149553,62.53121299909793,2367200
2015-12-31,62.70976638793945,62.74858760108874,62.61658481284023,62.68647247521199,2419700
2016-01-04,62.678733825683594,62.841797211712425,62.66320059414254,62.73308828769321,2750500
2016-01-05,62.756385803222656,62.818506884558836,62.66320418121838,62.70979795431671,1513600
2016-01-06,63.035919189453125,63.035919189453125,62.88062242399194,62.919443653261304,2391100
2016-01-07,63.043670654296875,63.05143134377058,62.8728406988284,62.989316207028764,2792900
2016-01-08,63.121315002441406,63.14460891776138,62.9737789731615,63.00483950165149,1405100
2016-01-11,62.8572998046875,63.02036905079244,62.8572998046875,62.98154191139798,2146900
2016-01-12,63.02039337158203,63.15239621776209,62.896151216924096,62.958272294253064,1645300
2016-01-13,63.175655364990234,63.24553709537417,63.020358681344554,63.0514132787227,2887800
2016-01-14,63.0980339050293,63.261097269584305,63.06697337022959,63.16014905043744,4545800
2016-01-15,63.206756591796875,63.299932292314075,63.17569605022696,63.28440498362539,1773900
2016-01-19,63.12913131713867,63.206779737401156,63.07477683053546,63.206779737401156,3856700
2016-01-20,63.19895553588867,63.36978545933534,63.12907379858194,63.30766441004758,7796900
2016-01-21,63.160160064697266,63.33099007379041,63.15239937278743,63.3076961496763,3062600
2016-01-22,63.13688278198242,63.15241601828088,63.05146775492245,63.14464940013165,3004100
2016-01-25,63.13688278198242,63.230064427191614,63.129122088027046,63.206770496937786,2164700
2016-01-26,63.230064392089844,63.26112494047567,63.14464936507729,63.21453707999386,2659100
2016-01-27,63.230064392089844,63.28441887071657,63.090294886450565,63.167943295318196,1734400
2016-01-28,63.276668548583984,63.30772910496902,63.183492803624276,63.214553360009305,1487600
2016-01-29,63.46297836303711,63.517332809820225,63.40085730265915,63.486272279631244,3634300
2016-02-01,63.33380126953125,63.52055611807625,63.2871140416024,63.434958908986964,2255300
2016-02-02,63.55167770385742,63.59058768182691,63.48164686770727,63.55167770385742,2554600
2016-02-03,63.59840774536133,63.75403587382947,63.46611730564761,63.54393730671423,3238200
2016-02-04,63.645050048828125,63.69952044900688,63.56723603954823,63.606140075774,1179000
2016-02-05,63.58282470703125,63.6528615022699,63.49722747775679,63.575041521597846,2360200
2016-02-08,63.855167388916016,63.91742098951805,63.69175613995825,63.746226556277506,2519500
2016-02-09,63.847373962402344,63.97965837753793,63.785120377575495,63.97187519522742,2354500
2016-02-10,63.97970199584961,63.987485183466326,63.74625386200943,63.88632155494701,2553900
2016-02-11,64.01856994628906,64.25980113166328,63.97966590381724,64.19754753951321,1887700
2016-02-12,63.808475494384766,63.96410354768798,63.722878284019096,63.93298268649109,1474600
2016-02-16,63.715084075927734,63.75399405093594,63.65283642747473,63.72286725829511,1488800
2016-02-17,63.69953536987305,63.71509580064253,63.54390731485921,63.66062538770471,2158200
2016-02-18,63.91742706298828,63.92521024801063,63.69954537700803,63.69954537700803,1819100
2016-02-19,63.831809997558594,63.92519037830952,63.80846638657807,63.85515360853912,1862600
2016-02-22,63.847373962402344,63.87849481798715,63.785120377575495,63.847373962402344,1596900
2016-02-23,63.886295318603516,63.98745890557773,63.73066725117734,63.76179405202862,2243700
2016-02-24,63.93296813964844,64.18975377548863,63.894058166761084,63.995215784708535,2434300
2016-02-25,64.0263671875,64.11196441129323,63.98746313648619,63.99524038459058,2407600
2016-02-26,63.964115142822266,63.97189832794724,63.83183067985163,63.90186747231481,1628400
2016-02-29,64.00303649902344,64.05750693091103,63.909656071431066,63.909656071431066,1827800
2016-03-01,63.788597106933594,64.06929548827164,63.72622431567497,64.06929548827164,2546300
2016-03-02,63.74959945678711,63.78858169831177,63.66383019716515,63.74180062897712,2137300
2016-03-03,63.78081130981445,63.889971142595954,63.73402427521901,63.7652136486944,2750500
2016-03-04,63.74959945678711,63.835368716409064,63.66383019716515,63.819771060789094,1147700
2016-03-07,63.73402786254883,63.765217237779744,63.679447943086,63.71063731831691,1303200
2016-03-08,63.94453430175781,64.03809644890048,63.936735473241534,63.991315375329144,1713100
2016-03-09,63.83537292480469,63.93673389796629,63.8119764398323,63.85096463268993,2010000
2016-03-10,63.80421829223633,63.95236041845815,63.74963836178276,63.90557932057403,1785600
2016-03-11,63.718441009521484,63.85879023438338,63.718441009521484,63.85879023438338,1422300
2016-03-14,63.8587646484375,63.91334455019525,63.780794210035445,63.804184746679745,1534200
2016-03-15,63.7963981628418,63.94454618837438,63.773007621708075,63.92115564724067,1870200
2016-03-16,64.04589080810547,64.04589080810547,63.71061259046026,63.74960078155777,1402900
2016-03-17,64.18624877929688,64.20184048861866,64.07708896775367,64.10047950611812,1571000
2016-03-18,64.24082946777344,64.29540937421004,64.18624956133684,64.24082946777344,1219400
2016-03-21,64.1238784790039,64.17066551065054,64.10048793756278,64.17066551065054,1613600
2016-03-22,64.10826873779297,64.26420960271989,64.0848782029302,64.24081906785712,2150200
2016-03-23,64.24861907958984,64.2564179076087,64.11606874708329,64.14725216163312,1234500
2016-03-24,64.17066192626953,64.34219453684466,64.10048435710168,64.34219453684466,1752300
2016-03-28,64.20185089111328,64.27982729664728,64.1550698068045,64.16286863711082,2369600
2016-03-29,64.46692657470703,64.51370763651458,64.26419872560484,64.28758925650862,1841800
2016-03-30,64.44359588623047,64.51376754410332,64.3578265607633,64.42799821863615,1624300
2016-03-31,64.56832885742188,64.65409815814756,64.47476667391419,64.49815721979111,3037600
2016-04-01,64.64100646972656,64.68788550291714,64.48473309039149,64.57849711799253,3027400
2016-04-04,64.64100646972656,64.74257969537945,64.61756099191139,64.67225518437368,1452400
2016-04-05,64.75818634033203,64.84413518515301,64.75818634033203,64.82069567496879,2149200
2016-04-06,64.7269287109375,64.78943804271366,64.6956800062674,64.77381369037862,1833100
2016-04-07,64.93785095214844,64.96910559625128,64.85190217116906,64.91441145937476,1533400
2016-04-08,64.88321685791016,64.90665637237466,64.82852267041987,64.89884121381337,1402100
2016-04-11,64.8753662109375,64.90662086686622,64.79723255172374,64.84411155500878,1214400
2016-04-12,64.7738037109375,64.8363130330831,64.7112943887919,64.78942806086536,2388000
