Date,Open,High,Low,Close,Volume
2015-06-25,177.96328735351562,179.14202012813573,177.8869695983731,179.01482386956485,97107400
2015-06-26,177.92930603027344,178.57378839834038,177.36961682296587,178.32785847107152,104174800
2015-06-29,174.19802856445312,177.93775181802684,174.12171085060683,176.42829664830361,202621300
2015-06-30,174.56275939941406,175.8093343899312,174.07938777714912,175.7584429510628,182925100
2015-07-01,175.96194458007812,176.41138851178968,175.1648137005607,176.15698311242937,135979900
2015-07-02,175.80084228515625,176.61493707501103,175.37683754743136,176.4453377678406,104373700
2015-07-06,175.30047607421875,176.08911847866577,174.29134297981014,174.4948698614067,117975400
2015-07-07,176.40292358398438,176.53011982144307,173.0872036385277,175.50403566701792,173820200
2015-07-08,173.44332885742188,175.33438583992137,173.20588730534095,175.04606580376512,164020100
2015-07-09,173.75714111328125,175.83477473684036,173.64690867737346,175.57188092297267,144113100
2015-07-10,175.94496154785156,176.36896618726485,173.79949910758788,175.78383771453935,129456900
2015-07-13,177.88690185546875,177.99713425771847,177.1830526336853,177.22545568359402,106069400
2015-07-14,178.6585693359375,178.97234153410324,177.78512090834934,177.84448776245404,81709600
2015-07-15,178.5992431640625,179.16740785495162,178.11587164130282,178.70100014165598,97914100
2015-07-16,180.03240966796875,180.03240966796875,179.42184182593505,179.66775887416654,106683300
2015-07-17,180.18507385253906,180.2444407347784,179.6084335430111,180.02394996028877,89030000
2015-07-20,180.27830505371094,180.7786274659366,179.95607029884476,180.41398965554714,70446800
2015-07-21,179.5659637451172,180.40549758451726,179.26067988893485,180.14260384035344,77965000
2015-07-22,179.2437286376953,179.58294013477027,178.83668778080093,178.87060246071064,88667900
2015-07-23,178.23463439941406,179.48120942686148,177.86999651744154,179.37945242530606,90509100
2015-07-24,176.3859405517578,178.3957185221818,176.0467419957657,178.33636459770116,117755000
2015-07-27,175.35980224609375,176.00429746603746,174.91035844249745,175.48701137931064,132361100
2015-07-28,177.5137939453125,177.657953978128,175.36833138351275,176.2078523357676,123544800
2015-07-29,178.73495483398438,178.9639080682498,177.49685534747948,177.6410154007716,105791300
2015-07-30,178.77737426757812,178.9469735846547,177.59015316884515,178.2176848755868,91304400
2015-07-31,178.5059814453125,179.31158779978293,178.2176613503815,179.2861485525594,103266900
2015-08-03,177.90382385253906,178.53135524640405,176.93709399363962,178.47200133783943,113965700
2015-08-04,177.55621337890625,178.29397742066567,177.0643663712011,177.82756965994554,81820800
2015-08-05,178.14129638671875,179.19281949880926,177.8529634286228,178.46353107933035,85786800
2015-08-06,176.68275451660156,178.43812715511217,176.08913761566382,178.32788179815014,116030800
2015-08-07,176.34356689453125,176.67429007061486,175.42771511316187,176.52165457685211,117858000
2015-08-10,178.56533813476562,178.6501313074775,177.47139880813572,177.47139880813572,80270700
2015-08-11,176.95413208007812,177.63254223452017,176.18244036765532,177.20853750544356,126081400
2015-08-12,177.16616821289062,177.35273136441148,174.1472560367893,175.63127287141438,172123700
2015-08-13,176.94564819335938,177.7003760574883,176.39443430812565,177.00500212400487,89383300
2015-08-14,177.59014892578125,177.6664666757025,176.6064547948021,176.75061485785278,72786500
2015-08-17,178.58229064941406,178.58229064941406,176.5216340852436,176.98804182803818,79072600
2015-08-18,178.0650177001953,178.6586217173159,177.8275760933471,178.30245930704353,71692700
2015-08-19,176.65733337402344,178.09045846340953,175.83476317915844,177.31029132861332,172946000
2015-08-20,172.968505859375,176.63190032135378,172.90913898092788,175.1224443844812,194327900
2015-08-21,167.76171875,172.94305724501498,167.49883787876388,171.06895058103171,346588500
2015-08-24,160.69776916503906,167.46488004293917,154.67689770386164,158.9932750580073,507244300
2015-08-25,158.8067626953125,165.74347506822517,158.50995415707993,165.72651125300052,369833100
2015-08-26,164.90391540527344,165.18374712346233,159.73952826918892,162.88564887072096,339257000
2015-08-27,168.98287963867188,169.11007590510795,165.53996267140425,167.07485800453196,274143900
2015-08-28,168.9912872314453,169.46617035495453,167.83799410023954,168.32984103232968,160414400
2015-08-31,167.62600708007812,168.8641064275901,167.06631780217836,167.99913326534462,163298800
2015-09-01,162.6227264404297,165.1667540174857,161.7407896342113,163.76753108634884,256000400
2015-09-02,165.7095489501953,165.751952015533,163.17399574234847,165.0396141608169,160269300
2015-09-03,165.8282470703125,167.948270651013,165.32792461077048,166.43032652105708,152087800
2015-09-04,163.31817626953125,164.3951521539325,162.48713043113366,163.5386670610656,207081000
2015-09-08,167.4224853515625,167.57513376825094,165.5059888148042,166.15895965920086,116025700
2015-09-09,165.18373107910156,169.15242145723894,164.8106178445581,169.02522523405318,149347700
2015-09-10,166.08265686035156,167.2444256724901,164.7258365571436,164.98871741773576,158611100
2015-09-11,166.8373260498047,166.90516833505214,164.96322012117326,165.68403307978372,119691200
2015-09-14,166.21829223632812,167.0663015057255,165.7264453073263,167.0154230198968,79452000
2015-09-15,168.2959442138672,168.74538814199607,166.17592080209096,166.72712171331435,113806200
2015-09-16,169.7545928955078,169.94964446296822,168.25362488951916,168.60131200758082,99581600
2015-09-17,169.37290954589844,172.0526222874802,168.99130791349,169.61883951183904,276046600
2015-09-18,166.6051483154297,169.3584556863546,166.18747168741328,166.8267853900871,223657500
2015-09-21,167.46607971191406,168.5060179149239,166.40055699743726,167.4490277065591,105726200
2015-09-22,165.29241943359375,165.7612520539021,164.14164963891596,165.266847927656,153890900
2015-09-23,165.0281524658203,165.9402330863991,164.4399818846619,165.46288102252217,92790600
2015-09-24,164.43142700195312,164.9002595033398,162.43677200354406,163.79211350193484,159378800
2015-09-25,164.38882446289062,166.22151804888796,163.50230241611766,165.9146470337538,155054800
2015-09-28,160.2631072998047,163.58754538279757,159.94771679451924,163.47672687797112,178515900
2015-09-29,160.3568878173828,161.73781397550675,159.34250820356175,160.48475833571223,159045600
2015-09-30,163.34889221191406,163.5193732384167,161.48209440556917,162.27483703189722,163452000
2015-10-01,163.77508544921875,164.0819564700052,161.80600181870028,163.73246194499643,131079000
2015-10-02,166.2215576171875,166.24712912396362,161.2093341791477,161.76341384199375,211003300
2015-10-05,169.179443359375,169.40959991824357,167.3552689083076,167.46608743792387,126320800
2015-10-06,168.5997772216797,169.61415688356735,167.92637261795977,169.04303829386348,110274500
2015-10-07,169.98069763183594,170.33871167551644,168.33552392375492,169.54595607339897,124307300
2015-10-08,171.51502990722656,171.8048489028821,169.28168592333665,169.58855692075613,153055200
2015-10-09,171.61734008789062,172.10321164826706,170.97802650374868,171.65996359487372,107069200
2015-10-12,171.77926635742188,171.98383833796902,171.2592908954221,171.69401936095025,56395600
2015-10-13,170.69671630859375,172.3248379228732,170.52623529817336,171.0376783294345,88038700
2015-10-14,169.87841796875,171.22524029044044,169.5800794017938,170.63706964921624,99106200
2015-10-15,172.48680114746094,172.49532064566296,170.17674246170054,170.5518084924691,134142200
2015-10-16,173.27102661132812,173.28806560796843,172.12025700159185,172.89596057535874,114580100
2015-10-19,173.35621643066406,173.35621643066406,172.29922660618993,172.61461705292956,76523900
2015-10-20,173.13462829589844,173.756889821994,172.65727627550365,172.91300428839142,78448500
2015-10-21,172.06056213378906,173.71424197069865,171.89006814451582,173.56081298859098,102038000
2015-10-22,174.9673614501953,175.18046600799113,172.06062516708172,173.02384892364717,174911700
2015-10-23,176.88525390625,177.2603199060949,175.85383541354298,176.66362990946277,144442300
2015-10-26,176.4504852294922,176.76587565442108,176.075419315056,176.7062131717772,69033000
2015-10-27,176.10958862304688,176.45055066796715,175.4191190207507,175.76861357125836,77905800
2015-10-28,178.11273193359375,178.1383034321019,175.77711502407647,176.4505194962343,135906700
2015-10-29,178.01046752929688,178.38553356206032,177.48197248687612,177.60131049667652,90525500
2015-10-30,177.24331665039062,178.53047650448235,177.08136811216005,178.20655341428125,131076900
2015-11-02,179.34027099609375,179.53632354718678,177.4479014838186,177.57577202251665,86270800
2015-11-03,179.8601837158203,180.42278267278766,178.75203780245403,178.982194286098,95246100
2015-11-04,179.31468200683594,180.28643817459448,178.76913491277622,180.1585806552323,96224500
2015-11-05,179.1356658935547,179.8431745065318,178.23210475142224,179.3743419308399,78408700
2015-11-06,179.04188537597656,179.280574401463,177.69507627385573,178.78617036093306,110471500
2015-11-09,177.37115478515625,178.5730673937629,176.40791819724018,178.41962537653748,131008700
2015-11-10,177.7803192138672,177.8144232221658,176.6125105635693,176.88527759561728,75874600
2015-11-11,177.08132934570312,178.1042283983004,177.01313434128102,178.05308539670062,67846000
2015-11-12,174.60931396484375,176.5016831167582,174.5922749684247,176.0243310796748,121315200
2015-11-13,172.64871215820312,174.46436640970072,172.5634781740918,174.19159945093406,153577100
2015-11-16,175.27418518066406,175.33386068402223,172.3418651765062,172.4612161832225,117645200
2015-11-17,175.1463623046875,176.48465206705467,174.6434387063972,175.58962339469255,121123700
2015-11-18,177.92523193359375,178.07014145429994,175.58961459097034,175.6322250918081,121342500
2015-11-19,177.77178955078125,178.1979985820673,177.47343802613406,177.80588055026246,88220500
2015-11-20,178.41961669921875,179.11007322598425,178.03603118511202,178.5389547037601,94011500
2015-11-23,178.21507263183594,178.99076327951627,177.74624003804956,178.47932018282398,64931200
2015-11-24,178.45372009277344,178.86287710596037,176.8000270306064,177.19213204124102,98874400
2015-11-25,178.4281463623047,178.786160370227,178.16388585008096,178.58157536275706,51980100
2015-11-27,178.6327667236328,178.83735178648945,178.03607654888876,178.52194818872667,37317800
2015-11-30,177.8911590576172,178.91405831245018,177.78034052766313,178.79472028283416,112822700
2015-12-01,179.58741760253906,179.7067686088689,178.24912810904695,178.53042760925354,97858400
2015-12-02,177.7547607421875,179.86023467202568,177.49903268867337,179.53631160378316,108441300
2015-12-03,175.26573181152344,178.28328695018487,174.53265153389012,178.01051985055483,166224200
2015-12-04,178.6838836669922,178.98223521426877,175.26569165928709,175.26569165928709,192913900
2015-12-07,177.60130310058594,178.77763114624045,176.621014554529,178.35142212800707,102027100
2015-12-08,176.4078826904297,177.55011956052414,175.4105553032399,176.01577773830294,103372400
2015-12-09,175.0355224609375,177.88259567826776,174.04671438323692,175.76008301941255,162401500
2015-12-10,175.48731994628906,176.81709017591646,174.8650583402442,175.10373438110713,116128900
2015-12-11,172.08612060546875,174.01258027390804,171.77071715467855,173.33917589196403,211173300
2015-12-14,172.9556121826172,173.08348269057072,170.4409816085996,172.2481166674483,182385200
2015-12-15,174.77125549316406,175.69186846234976,172.93002955479272,174.4899560020074,154069600
2015-12-16,177.32855224609375,177.6354233099593,174.57524517746643,175.91353495122095,197017000
2015-12-17,174.6263885498047,177.71213819345883,174.60933654431307,177.64394317836155,173092500
2015-12-18,171.515380859375,174.0106701236027,171.35245544988638,173.8734814857543,251393500
2015-12-21,172.9302520751953,173.11033098775678,171.57541438290426,172.70730906922753,99094300
2015-12-22,174.4994354248047,174.7995625376239,172.82733042948107,173.83059342667525,111026200
2015-12-23,176.6602783203125,176.70315548203084,175.42548933475203,175.51981385682325,110987200
2015-12-24,176.36880493164062,176.9261821291929,176.14586190318707,176.40311191095896,48539600
2015-12-28,175.96578979492188,176.0086538911261,174.87677221519868,175.66566261582165,65899900
2015-12-29,177.84364318847656,178.17806418335363,177.04618277156794,177.080476657384,92640700
2015-12-30,176.58316040039062,177.68076119794875,176.43738846331343,177.59500684236093,63317700
2015-12-31,174.81674194335938,176.54887798142767,174.81674194335938,175.89718932315532,114877900
2016-01-04,172.3728790283203,172.3814492296991,170.28916867690762,171.91840975398344,222353500
2016-01-05,172.66439819335938,173.1274376028546,171.54108701237138,172.69869207824698,110845800
2016-01-06,170.48641967773438,171.54970047295743,169.44027928713996,170.07481444963673,152112600
2016-01-07,166.39614868164062,169.30304295424807,166.00169702304012,167.49373623043024,213436100
2016-01-08,164.56971740722656,167.9396647882757,164.2781735255051,167.37371742897312,209817200
2016-01-11,164.73260498046875,165.8473459544849,162.76895624685818,165.50434168633186,187941300
2016-01-12,166.06178283691406,166.82494963735806,163.90090090813106,166.198984597153,172330500
2016-01-13,161.92007446289062,167.09074565860692,161.5342060168762,166.73917110554302,221168900
2016-01-14,164.5782928466797,165.71875780364815,160.91681455166764,162.5374725254063,240795600
2016-01-15,161.04539489746094,161.86000879272663,159.08174611479836,160.1536099465362,324846400
2016-01-19,161.259765625,163.01762490368046,159.66483174016787,162.88900647920818,195244400
2016-01-20,159.19325256347656,160.77961668178162,155.22307679285728,158.66161215128466,286547800
2016-01-21,160.08499145507812,161.95431549123856,158.32713234783142,159.6733994526318,195772900
2016-01-22,163.36923217773438,163.5750216982087,161.9629470892895,162.73468395962374,168319600
2016-01-25,160.89968872070312,163.05198746379753,160.7024693586881,162.8547681017825,130371700
2016-01-26,163.09483337402344,163.37780705705475,161.22550872671607,161.5684999935114,141036800
2016-01-27,161.31983947753906,164.26102830178235,160.40231752302532,162.56319922272726,185681700
2016-01-28,162.16017150878906,163.09483383508498,160.48806618094815,162.8890443081373,143798800
2016-01-29,166.11317443847656,166.25037615263764,162.82041180426404,162.94046003308608,210529300
2016-02-01,166.0531768798828,166.8506505536566,164.50111979636964,165.09279085788089,136061600
2016-02-02,163.06057739257812,164.61263482473868,162.52892379587453,164.60406462057355,182564900
2016-02-03,164.03807067871094,164.44966279488165,160.43661022259315,164.13239523494562,205054900
2016-02-04,164.29534912109375,165.28145894724872,162.88906381995918,163.53218233726363,139531800
2016-02-05,161.16546630859375,164.3553345774837,160.5223479170317,163.77224684958713,180788300
2016-02-08,158.99600219726562,159.59624336553156,156.74937964563765,159.29612932353666,191526700
2016-02-09,159.00462341308594,160.29944379607053,157.09242126200184,157.22962302570411,184513100
2016-02-10,158.867431640625,161.4999233734727,158.73880008305338,159.84497129048103,148214100
2016-02-11,156.8008575439453,157.86415145206269,155.28309429964938,156.35495841031172,219058900
2016-02-12,160.0336151123047,160.05075551865278,157.74411477398635,158.60160612545897,127632400
2016-02-16,162.7346649169922,162.7603886040414,160.89106422899317,161.86860358969136,120250700
2016-02-17,165.3928985595703,165.7701967621584,163.78938119857094,163.91801272269507,136009500
2016-02-18,164.7154998779297,165.72734641084742,164.39823228543762,165.66731573968468,102343000
2016-02-19,164.6383056640625,164.79264779516961,163.30919172543992,163.92658641842232,114793000
2016-02-22,167.02210998535156,167.1678818975029,166.17318911359044,166.24178996947498,103640300
2016-02-23,164.9127197265625,166.62770218752453,164.79265839338848,166.35329871331726,111455300
2016-02-24,165.6672821044922,165.95025574478154,162.34022544942508,163.4635367254283,150812200
2016-02-25,167.67379760742188,167.6823808920344,165.35000414133694,166.1217408684944,110728300
2016-02-26,167.28799438476562,168.65140257297514,167.12506892498956,168.55709107971578,129833700
2016-02-29,165.97598266601562,168.26548243557937,165.7787633677682,167.30509654747735,125918100
2016-03-01,169.8776092529297,169.9633636203195,166.73918782008647,167.2193808751988,141799700
2016-03-02,170.64071655273438,170.6921639215276,169.14010723631586,169.560282555252,102415000
2016-03-03,171.30963134765625,171.32678483930505,169.87762227557025,170.46071014882568,95172200
2016-03-04,171.866943359375,172.65584672440212,170.66646099394492,171.50679864974597,129293600
2016-03-07,172.004150390625,172.4157555722835,170.85511536478464,170.93228642974177,100219000
2016-03-08,170.1262664794922,171.42965690218332,169.96335412539966,170.91516997942432,123974900
2016-03-09,170.96661376953125,171.31817524652914,170.15198659479867,170.94946028051623,94801200
2016-03-10,171.10377502441406,172.41574849622558,169.2516041200726,171.46393281465336,156838700
2016-03-11,173.86489868164062,173.90777585545783,171.08663576444508,172.578661972783,137964500
2016-03-14,173.6419677734375,174.1050072637513,173.0160028618519,173.35042390604445,73612000
2016-03-15,173.35897827148438,173.66767559825342,172.3985924034367,172.66441255732303,93169100
2016-03-16,174.36221313476562,174.77381822679138,172.82731003410922,172.87018720006282,129303200
2016-03-17,175.46841430664062,175.98290113462542,173.87348027976282,174.27650215803618,134278500
2016-03-18,176.157958984375,176.50271926780536,175.65804736716774,175.9769512869289,138372400
2016-03-21,176.4079132080078,176.64063363937638,175.65805233686285,175.89077276823141,72926700
2016-03-22,176.31307983398438,176.89056048543011,175.45979361325968,175.6235461831463,97471900
2016-03-23,175.1495361328125,176.1148755293247,174.97714282478142,175.92525341190083,81052500
2016-03-24,175.07199096679688,175.10647489641255,173.88255843036973,174.1066513658089,84360900
2016-03-28,175.17535400390625,175.7097363164361,174.7185407718869,175.49425788051147,62408200
2016-03-29,176.79576110839844,176.90781411518364,174.45135443192964,174.76164393769056,92922900
2016-03-30,177.5714569091797,178.30407563322336,177.20082719439154,177.81279168318923,86365300
2016-03-31,177.1405487060547,177.9076515522641,176.97678296049946,177.47669460154506,94584100
2016-04-01,178.34718322753906,178.5368052958081,175.8131548168159,176.13207183259175,114423500
2016-04-04,177.76974487304688,178.47652059581245,177.4594553377434,178.26965652168926,63497000
2016-04-05,175.9942169189453,177.77837201090807,175.73564009571146,176.40793194506134,99662200
2016-04-06,177.916259765625,177.97660004947195,175.81318781501543,175.99419551479428,91839800
2016-04-07,175.7872772216797,177.17495865268637,175.04603099483592,176.8129565165661,113859000
2016-04-08,176.26138305664062,177.4249720196752,175.71837312032292,176.9853875372231,95040600
2016-04-11,175.84768676757812,177.61461298544384,175.7528757075435,176.90783723759233,83757500
2016-04-12,177.48532104492188,177.7697542299013,175.57187100179715,176.0200699434402,115350600
2016-04-13,179.27810668945312,179.3643033476054,178.2782833226464,178.41619271498462,96336400
2016-04-14,179.2866973876953,179.79523656072848,178.9333227002298,179.33842326680514,65212900
2016-04-15,179.08847045898438,179.4246163564837,178.76093896591644,179.2867069750064,75761600
2016-04-18,180.34686279296875,180.3813335609743,178.41617099060997,179.0884627566945,82531000
